COVERAGE,YEAR,MONTH,PRODUCT_GROUP,PRODUCT,MEASUREMENT_UNIT,VOLUME,VALUE,INDEX,STATUS
National,2014,May,Steel Metals and Minerals,Iron Pellets,Tons,716827.0,931158.118,111.338,Final Figures.
National,2014,May,Steel Metals and Minerals,Manganese,Tons,21576.0,53419.206,152.384,Final Figures.
National,2014,May,Non-Metallic Minerals,Sulfur,Tons,80647.0,81539.511,92.956,Final Figures.
National,2014,May,Non-Metallic Minerals,Graphite,Tons,1078.0,3015.962,178.946,Final Figures.
National,2014,May,Non-Metallic Minerals,Barite,Tons,10445.0,14462.304,89.486,Final Figures.
National,2014,May,Non-Metallic Minerals,Dolomite,Tons,697243.0,84424.274,678.036,Final Figures.
National,2014,May,Non-Metallic Minerals,Fluorite,Tons,94093.0,235631.454,106.757,Final Figures.
National,2014,May,Non-Metallic Minerals,Kaolin,Tons,30966.0,77579.027,436.694,Final Figures.
National,2014,May,Non-Metallic Minerals,Silica Sand,Tons,211262.0,100662.118,91.223,Final Figures.
National,2014,May,Non-Metallic Minerals,Gypsum,Tons,510882.0,54712.908,119.385,Final Figures.
National,2014,May,Non-Metallic Minerals,Phosphate Rock,Tons,129092.0,110374.435,152.833,Final Figures.
National,2014,May,Non-Metallic Minerals,Wollastonite,Tons,5381.0,13389.08,137.845,Final Figures.
National,2014,May,Non-Metallic Minerals,Celestite,Tons,6931.0,4813.004,280.787,Final Figures.
National,2014,May,Non-Metallic Minerals,Feldspar,Tons,13046.0,7856.301,35.139,Final Figures.
National,2014,May,Non-Metallic Minerals,Salt,Tons,920835.0,208516.64,125.444,Final Figures.
National,2014,May,Non-Metallic Minerals,Diatomite,Tons,6393.0,24392.581,59.684,Final Figures.
National,2014,May,Non-Metallic Minerals,Sodium Sulfate,Tons,54500.0,125179.197,105.825,Final Figures.
National,2014,May,Non-Metallic Minerals,Magnesium Sulfate,Tons,4200.0,10983.857,117.065,Final Figures.
National,2014,June,Precious Metals,Gold,Kilograms,9208.9,4919546.177,219.414,Final Figures.
National,2014,June,Precious Metals,Silver,Kilograms,417198.0,3466135.769,187.643,Final Figures.
National,2014,June,Non-Ferrous Industrial Metals,Lead,Tons,16570.0,452741.568,197.409,Final Figures.
National,2014,June,Non-Ferrous Industrial Metals,Copper,Tons,40543.0,3584634.929,181.117,Final Figures.
National,2014,June,Non-Ferrous Industrial Metals,Zinc,Tons,38641.0,1067580.629,116.709,Final Figures.
National,2014,June,Non-Ferrous Industrial Metals,Antimony,Tons,0.0,0.0,0.0,Final Figures.
National,2014,June,Non-Ferrous Industrial Metals,Arsenic,Tons,0.0,0.0,0.0,Final Figures.
National,2014,June,Non-Ferrous Industrial Metals,Bismuth,Tons,60.0,17252.409,63.604,Final Figures.
National,2014,June,Non-Ferrous Industrial Metals,Tin,Tons,0.0,0.0,0.0,Final Figures.
National,2014,June,Non-Ferrous Industrial Metals,Cadmium,Tons,119.0,2986.44,92.129,Final Figures.
National,2014,June,Non-Ferrous Industrial Metals,Selenium,Tons,8.0,5825.59,228.571,Final Figures.
National,2014,June,Non-Ferrous Industrial Metals,Molybdenum,Tons,1300.0,533154.221,199.693,Final Figures.
National,2014,June,Steel Metals and Minerals,Non-Coking Coal,Tons,1125298.0,402447.197,129.614,Final Figures.
National,2014,June,Steel Metals and Minerals,Coke,Tons,184165.0,843723.17,142.82,Final Figures.
National,2014,June,Steel Metals and Minerals,Iron Pellets,Tons,546224.0,709545.222,84.84,Final Figures.
National,2014,June,Steel Metals and Minerals,Manganese,Tons,21272.0,52890.585,150.237,Final Figures.
National,2014,June,Non-Metallic Minerals,Sulfur,Tons,82343.0,92724.821,94.91,Final Figures.
National,2014,June,Non-Metallic Minerals,Graphite,Tons,688.0,1816.318,114.207,Final Figures.
National,2014,June,Non-Metallic Minerals,Barite,Tons,8841.0,14093.535,75.744,Final Figures.
National,2014,June,Non-Metallic Minerals,Dolomite,Tons,693858.0,82275.6,674.744,Final Figures.
National,2014,June,Non-Metallic Minerals,Fluorite,Tons,94199.0,235529.999,106.877,Final Figures.
National,2014,June,Non-Metallic Minerals,Kaolin,Tons,30511.0,100429.702,430.278,Final Figures.
National,2014,June,Non-Metallic Minerals,Silica Sand,Tons,210207.0,101148.666,90.767,Final Figures.
National,2014,June,Non-Metallic Minerals,Gypsum,Tons,444374.0,50497.328,103.843,Final Figures.
National,2014,June,Non-Metallic Minerals,Phosphate Rock,Tons,140918.0,121827.698,168.421,Final Figures.
National,2014,June,Non-Metallic Minerals,Wollastonite,Tons,4905.0,12179.586,125.651,Final Figures.
National,2014,June,Non-Metallic Minerals,Celestite,Tons,9677.0,6774.229,392.033,Final Figures.
National,2014,June,Non-Metallic Minerals,Feldspar,Tons,12983.0,7705.631,34.97,Final Figures.
National,2014,June,Non-Metallic Minerals,Salt,Tons,927658.0,211374.297,126.374,Final Figures.
National,2014,June,Non-Metallic Minerals,Diatomite,Tons,8030.0,29811.295,74.967,Final Figures.
National,2014,June,Non-Metallic Minerals,Sodium Sulfate,Tons,52000.0,122468.528,100.971,Final Figures.
National,2014,June,Non-Metallic Minerals,Magnesium Sulfate,Tons,4200.0,11231.258,117.065,Final Figures.
National,2014,July,Precious Metals,Gold,Kilograms,8192.9,4480729.768,195.207,Final Figures.
National,2014,July,Precious Metals,Silver,Kilograms,386086.0,3370851.645,173.65,Final Figures.
National,2014,July,Non-Ferrous Industrial Metals,Lead,Tons,16478.0,468235.53,196.313,Final Figures.
National,2014,July,Non-Ferrous Industrial Metals,Copper,Tons,37587.0,3465922.89,167.912,Final Figures.
National,2014,July,Non-Ferrous Industrial Metals,Zinc,Tons,36607.0,1098050.731,110.566,Final Figures.
National,2014,July,Non-Ferrous Industrial Metals,Antimony,Tons,0.0,0.0,0.0,Final Figures.
National,2014,July,Non-Ferrous Industrial Metals,Arsenic,Tons,0.0,0.0,0.0,Final Figures.
National,2014,July,Non-Ferrous Industrial Metals,Bismuth,Tons,80.0,23950.076,84.806,Final Figures.
National,2014,July,Non-Ferrous Industrial Metals,Tin,Tons,0.0,0.0,0.0,Final Figures.
National,2014,July,Non-Ferrous Industrial Metals,Cadmium,Tons,119.0,3002.75,92.129,Final Figures.
National,2014,July,Non-Ferrous Industrial Metals,Selenium,Tons,8.0,5503.182,228.571,Final Figures.
National,2014,July,Non-Ferrous Industrial Metals,Molybdenum,Tons,1151.0,425346.213,176.805,Final Figures.
National,2014,July,Steel Metals and Minerals,Non-Coking Coal,Tons,1171473.0,418960.861,134.954,Final Figures.
National,2014,July,Steel Metals and Minerals,Coke,Tons,188773.0,905884.363,146.393,Final Figures.
National,2014,July,Steel Metals and Minerals,Iron Pellets,Tons,631966.0,820923.281,98.157,Final Figures.
National,2014,July,Steel Metals and Minerals,Manganese,Tons,21315.0,52951.086,150.54,Final Figures.
National,2014,July,Non-Metallic Minerals,Sulfur,Tons,87046.0,101231.797,100.331,Final Figures.
National,2014,July,Non-Metallic Minerals,Graphite,Tons,820.0,2293.991,136.118,Final Figures.
National,2014,July,Non-Metallic Minerals,Barite,Tons,9984.0,15768.68,85.537,Final Figures.
National,2014,July,Non-Metallic Minerals,Dolomite,Tons,652230.0,76423.094,634.263,Final Figures.
National,2014,July,Non-Metallic Minerals,Fluorite,Tons,93950.0,245459.971,106.595,Final Figures.
National,2014,July,Non-Metallic Minerals,Kaolin,Tons,29876.0,90366.923,421.323,Final Figures.
National,2014,July,Non-Metallic Minerals,Silica Sand,Tons,214019.0,104254.861,92.413,Final Figures.
National,2014,July,Non-Metallic Minerals,Gypsum,Tons,494084.0,55966.871,115.459,Final Figures.
National,2014,July,Non-Metallic Minerals,Phosphate Rock,Tons,152385.0,131804.034,181.402,Final Figures.
National,2014,July,Non-Metallic Minerals,Wollastonite,Tons,5796.0,12492.206,148.476,Final Figures.
National,2014,July,Non-Metallic Minerals,Celestite,Tons,8078.0,5760.923,327.254,Final Figures.
National,2014,July,Non-Metallic Minerals,Feldspar,Tons,11631.0,6746.236,31.328,Final Figures.
National,2014,July,Non-Metallic Minerals,Salt,Tons,983679.0,223863.699,134.005,Final Figures.
National,2014,July,Non-Metallic Minerals,Diatomite,Tons,8198.0,30404.382,76.536,Final Figures.
National,2014,July,Non-Metallic Minerals,Sodium Sulfate,Tons,54000.0,125036.568,104.854,Final Figures.
National,2014,July,Non-Metallic Minerals,Magnesium Sulfate,Tons,3600.0,9493.02,100.341,Final Figures.
National,2014,August,Precious Metals,Gold,Kilograms,7837.8,4290917.92,186.749,Final Figures.
National,2014,August,Precious Metals,Silver,Kilograms,361535.0,3016093.003,162.608,Final Figures.
National,2014,August,Non-Ferrous Industrial Metals,Lead,Tons,16610.0,488439.467,197.885,Final Figures.
National,2014,August,Non-Ferrous Industrial Metals,Copper,Tons,37489.0,3450555.936,167.474,Final Figures.
National,2014,August,Non-Ferrous Industrial Metals,Zinc,Tons,36521.0,1118417.595,110.306,Final Figures.
National,2014,August,Non-Ferrous Industrial Metals,Antimony,Tons,0.0,0.0,0.0,Final Figures.
National,2014,August,Non-Ferrous Industrial Metals,Arsenic,Tons,0.0,0.0,0.0,Final Figures.
National,2014,August,Non-Ferrous Industrial Metals,Bismuth,Tons,90.0,29537.883,95.406,Final Figures.
National,2014,August,Non-Ferrous Industrial Metals,Tin,Tons,0.0,0.0,0.0,Final Figures.
National,2014,August,Non-Ferrous Industrial Metals,Cadmium,Tons,114.0,2904.631,88.258,Final Figures.
National,2014,August,Non-Ferrous Industrial Metals,Selenium,Tons,12.0,8342.01,342.857,Final Figures.
National,2014,August,Non-Ferrous Industrial Metals,Molybdenum,Tons,1254.0,472340.24,192.627,Final Figures.
National,2014,August,Steel Metals and Minerals,Non-Coking Coal,Tons,1117329.0,480582.318,128.697,Final Figures.
National,2014,August,Steel Metals and Minerals,Coke,Tons,184017.0,894270.733,142.705,Final Figures.
National,2014,August,Steel Metals and Minerals,Iron Pellets,Tons,672477.0,873548.215,104.449,Final Figures.
National,2014,August,Steel Metals and Minerals,Manganese,Tons,14204.0,35743.655,100.318,Final Figures.
National,2014,August,Non-Metallic Minerals,Sulfur,Tons,76177.0,63153.935,87.803,Final Figures.
National,2014,August,Non-Metallic Minerals,Graphite,Tons,882.0,2577.822,146.41,Final Figures.
National,2014,August,Non-Metallic Minerals,Barite,Tons,14030.0,22497.105,120.2,Final Figures.
National,2014,August,Non-Metallic Minerals,Dolomite,Tons,657475.0,77785.21,639.363,Final Figures.
National,2014,August,Non-Metallic Minerals,Fluorite,Tons,92759.0,243692.827,105.244,Final Figures.
National,2014,August,Non-Metallic Minerals,Kaolin,Tons,30370.0,68047.235,428.289,Final Figures.
National,2014,August,Non-Metallic Minerals,Silica Sand,Tons,212765.0,105052.719,91.872,Final Figures.
National,2014,August,Non-Metallic Minerals,Gypsum,Tons,526432.0,56728.312,123.018,Final Figures.
National,2014,August,Non-Metallic Minerals,Phosphate Rock,Tons,156592.0,159429.604,184.809,Final Figures.
National,2014,August,Non-Metallic Minerals,Wollastonite,Tons,4067.0,9718.41,104.184,Final Figures.
National,2014,August,Non-Metallic Minerals,Celestite,Tons,4924.0,3477.171,199.48,Final Figures.
National,2014,August,Non-Metallic Minerals,Feldspar,Tons,13034.0,7617.656,35.107,Final Figures.
National,2014,August,Non-Metallic Minerals,Salt,Tons,901562.0,207654.071,122.819,Final Figures.
National,2014,August,Non-Metallic Minerals,Diatomite,Tons,8341.0,31035.768,77.871,Final Figures.
National,2014,August,Non-Metallic Minerals,Sodium Sulfate,Tons,53523.0,124975.402,103.928,Final Figures.
National,2014,August,Non-Metallic Minerals,Magnesium Sulfate,Tons,3300.0,8800.377,91.98,Final Figures.
National,2014,September,Precious Metals,Gold,Kilograms,8285.6,4354088.11,197.423,Final Figures.
National,2014,September,Precious Metals,Silver,Kilograms,365949.0,2856698.503,164.593,Final Figures.
National,2014,September,Non-Ferrous Industrial Metals,Lead,Tons,15955.0,447570.265,190.082,Final Figures.
National,2014,September,Non-Ferrous Industrial Metals,Copper,Tons,37782.0,3432026.396,168.783,Final Figures.
National,2014,September,Non-Ferrous Industrial Metals,Zinc,Tons,40121.0,1216588.42,121.179,Final Figures.
National,2014,September,Non-Ferrous Industrial Metals,Antimony,Tons,0.0,0.0,0.0,Final Figures.
National,2014,September,Non-Ferrous Industrial Metals,Arsenic,Tons,0.0,0.0,0.0,Final Figures.
National,2014,September,Non-Ferrous Industrial Metals,Bismuth,Tons,85.0,32788.343,90.106,Final Figures.
National,2014,September,Non-Ferrous Industrial Metals,Tin,Tons,0.0,0.0,0.0,Final Figures.
National,2014,September,Non-Ferrous Industrial Metals,Cadmium,Tons,111.0,2848.074,85.935,Final Figures.
National,2014,September,Non-Ferrous Industrial Metals,Selenium,Tons,9.0,6432.797,257.143,Final Figures.
National,2014,September,Non-Ferrous Industrial Metals,Molybdenum,Tons,1093.0,380015.388,167.896,Final Figures.
National,2014,September,Steel Metals and Minerals,Non-Coking Coal,Tons,1079793.0,465765.273,124.377,Final Figures.
National,2014,September,Steel Metals and Minerals,Coke,Tons,178134.0,862923.551,138.143,Final Figures.
National,2014,September,Steel Metals and Minerals,Iron Pellets,Tons,679093.0,882141.671,105.477,Final Figures.
National,2014,September,Steel Metals and Minerals,Manganese,Tons,18858.0,47809.049,133.187,Final Figures.
National,2014,September,Non-Metallic Minerals,Sulfur,Tons,82289.0,96040.882,94.848,Final Figures.
National,2014,September,Non-Metallic Minerals,Graphite,Tons,863.0,2621.209,143.256,Final Figures.
National,2014,September,Non-Metallic Minerals,Barite,Tons,12576.0,20288.584,107.743,Final Figures.
National,2014,September,Non-Metallic Minerals,Dolomite,Tons,625430.0,75985.367,608.201,Final Figures.
National,2014,September,Non-Metallic Minerals,Fluorite,Tons,91810.0,226146.025,104.167,Final Figures.
National,2014,September,Non-Metallic Minerals,Kaolin,Tons,30672.0,72477.66,432.548,Final Figures.
National,2014,September,Non-Metallic Minerals,Silica Sand,Tons,213344.0,105682.511,92.122,Final Figures.
National,2014,September,Non-Metallic Minerals,Gypsum,Tons,472307.0,50040.927,110.37,Final Figures.
National,2014,September,Non-Metallic Minerals,Phosphate Rock,Tons,83582.0,72821.737,94.526,Final Figures.
National,2014,September,Non-Metallic Minerals,Wollastonite,Tons,3963.0,11200.884,101.52,Final Figures.
National,2014,September,Non-Metallic Minerals,Celestite,Tons,4986.0,3606.633,201.992,Final Figures.
National,2014,September,Non-Metallic Minerals,Feldspar,Tons,13171.0,7715.743,35.476,Final Figures.
National,2014,September,Non-Metallic Minerals,Salt,Tons,819991.0,191379.339,111.706,Final Figures.
National,2014,September,Non-Metallic Minerals,Diatomite,Tons,8439.0,30924.682,78.786,Final Figures.
National,2014,September,Non-Metallic Minerals,Sodium Sulfate,Tons,53414.0,123287.524,103.717,Final Figures.
National,2014,September,Non-Metallic Minerals,Magnesium Sulfate,Tons,4207.0,11044.524,117.26,Final Figures.
National,2014,October,Precious Metals,Gold,Kilograms,7928.5,4198865.951,188.893,Final Figures.
National,2014,October,Precious Metals,Silver,Kilograms,409341.0,3043560.775,184.109,Final Figures.
National,2014,October,Non-Ferrous Industrial Metals,Lead,Tons,16749.0,459969.977,199.541,Final Figures.
National,2014,October,Non-Ferrous Industrial Metals,Copper,Tons,37591.0,3413484.633,167.929,Final Figures.
National,2014,October,Non-Ferrous Industrial Metals,Zinc,Tons,39265.0,1202417.738,118.594,Final Figures.
National,2014,October,Non-Ferrous Industrial Metals,Antimony,Tons,0.0,0.0,0.0,Final Figures.
National,2014,October,Non-Ferrous Industrial Metals,Arsenic,Tons,0.0,0.0,0.0,Final Figures.
National,2014,October,Non-Ferrous Industrial Metals,Bismuth,Tons,100.0,36611.513,106.007,Final Figures.
National,2014,October,Non-Ferrous Industrial Metals,Tin,Tons,0.0,0.0,0.0,Final Figures.
National,2014,October,Non-Ferrous Industrial Metals,Cadmium,Tons,117.0,3057.641,90.581,Final Figures.
National,2014,October,Non-Ferrous Industrial Metals,Selenium,Tons,11.0,8301.931,314.286,Final Figures.
National,2014,October,Non-Ferrous Industrial Metals,Molybdenum,Tons,1096.0,311369.517,168.356,Final Figures.
National,2014,October,Steel Metals and Minerals,Non-Coking Coal,Tons,1226227.0,532698.821,141.268,Final Figures.
National,2014,October,Steel Metals and Minerals,Coke,Tons,182050.0,871791.34,141.18,Final Figures.
National,2014,October,Steel Metals and Minerals,Iron Pellets,Tons,664652.0,863383.516,103.234,Final Figures.
National,2014,October,Steel Metals and Minerals,Manganese,Tons,23860.0,61952.719,168.515,Final Figures.
National,2014,October,Non-Metallic Minerals,Sulfur,Tons,81519.0,175825.659,93.961,Final Figures.
National,2014,October,Non-Metallic Minerals,Graphite,Tons,799.0,2331.309,132.632,Final Figures.
National,2014,October,Non-Metallic Minerals,Barite,Tons,12344.0,26980.824,105.756,Final Figures.
National,2014,October,Non-Metallic Minerals,Dolomite,Tons,633155.0,75804.482,615.713,Final Figures.
National,2014,October,Non-Metallic Minerals,Fluorite,Tons,92559.0,103583.055,105.017,Final Figures.
National,2014,October,Non-Metallic Minerals,Kaolin,Tons,29728.0,70625.82,419.236,Final Figures.
National,2014,October,Non-Metallic Minerals,Silica Sand,Tons,212903.0,105531.333,91.931,Final Figures.
National,2014,October,Non-Metallic Minerals,Gypsum,Tons,466183.0,56062.701,108.939,Final Figures.
National,2014,October,Non-Metallic Minerals,Phosphate Rock,Tons,132016.0,117751.671,155.586,Final Figures.
National,2014,October,Non-Metallic Minerals,Wollastonite,Tons,6057.0,16891.265,155.162,Final Figures.
National,2014,October,Non-Metallic Minerals,Celestite,Tons,3380.0,2454.722,136.93,Final Figures.
